BIA_ApostaUTC,dow_pt,bet_type,rf_prob,proba_segqui_raw,proba_sexdom_raw,proba_segqui_cal,proba_sexdom_cal,proba_cli_like,rf_prob_raw,diff_rf_minus_cli_like,abs_diff_rf_minus_cli_like,proba_raw_segunda,proba_raw_terca,proba_raw_quarta,proba_raw_segqui,proba_raw_sexdom,proba_raw_operacional
2025-08-20 09:48:00,quarta-feira,FT,0.0,0.29876447109519777,0.2962762049234115,0.16666666666666666,0.09433962264150944,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,0.2927689594356261,0.6566817961417908,0.2526824602415781,0.2987644710951979,0.2962762049234115,0.2526824602415781
2025-08-20 09:50:00,quarta-feira,FH,0.0,0.6157331363875868,0.5951736727014578,0.4909090909090909,0.375,0.4909090909090909,0.0,-0.4909090909090909,0.4909090909090909,0.1816578483245149,0.2657346644090384,0.2615350960654514,0.6157331363875868,0.5951736727014578,0.2615350960654514
2025-08-20 09:52:00,quarta-feira,FH,0.0,0.3580881479220644,0.33480548971282853,0.3082061740585866,0.35,0.3082061740585866,0.0,-0.3082061740585866,0.3082061740585866,0.5538065332132122,0.3070610018559652,0.1783068149223632,0.3580881479220642,0.3348054897128284,0.1783068149223632
2025-08-20 10:58:00,quarta-feira,FT,0.0,0.33460788221395976,0.4041382573496958,0.3,0.35,0.3,0.0,-0.3,0.3,0.1816578483245149,0.4463825921104005,0.3811637116256631,0.3346078822139597,0.4041382573496958,0.3811637116256631
2025-08-20 11:44:00,quarta-feira,FH,0.0,0.6181055116873669,0.5651190385956035,0.4909090909090909,0.375,0.4909090909090909,0.0,-0.4909090909090909,0.4909090909090909,0.1816578483245149,0.4198882727353687,0.5771343289968689,0.6181055116873669,0.5651190385956035,0.5771343289968689
2025-08-20 13:46:00,quarta-feira,FT,0.0,0.4250596642705189,0.4264731948058925,0.3844754697576952,0.375,0.3844754697576952,0.0,-0.3844754697576952,0.3844754697576952,0.2927689594356261,0.500522102997383,0.5084611657965211,0.4250596642705189,0.4264731948058925,0.5084611657965211
2025-08-20 14:19:00,quarta-feira,FT,0.0,0.548161181941644,0.44194430755992736,0.4536082474226804,0.375,0.4536082474226804,0.0,-0.4536082474226804,0.4536082474226804,0.2927689594356261,0.4306822089396293,0.2410229244627269,0.548161181941644,0.4419443075599273,0.2410229244627269
2025-08-20 16:09:00,quarta-feira,FT,0.0,0.5230982085175852,0.43693772457417707,0.4536082474226804,0.375,0.4536082474226804,0.0,-0.4536082474226804,0.4536082474226804,0.2927689594356261,0.5905926185829441,0.4104309769263142,0.5230982085175852,0.436937724574177,0.4104309769263142
2025-08-20 16:31:00,quarta-feira,FT,0.0,0.499789413434233,0.4570366408900543,0.44272445820433437,0.375,0.44272445820433437,0.0,-0.44272445820433437,0.44272445820433437,0.1975308641975308,0.3982525525875548,0.240683218982584,0.4997894134342329,0.4570366408900543,0.240683218982584
2025-08-20 16:58:00,quarta-feira,FT,0.0,0.33673523778173403,0.4609420974381881,0.3,0.375,0.3,0.0,-0.3,0.3,0.5396825396825397,0.0952281657848678,0.424134168775609,0.336735237781734,0.4609420974381881,0.424134168775609
2025-08-20 19:55:00,quarta-feira,FT,0.0,0.5774972518833081,0.5430217410082079,0.4909090909090909,0.375,0.4909090909090909,0.0,-0.4909090909090909,0.4909090909090909,0.1816578483245149,0.158823787134865,0.142809527369129,0.5774972518833081,0.5430217410082079,0.142809527369129
2025-08-21 00:58:00,quinta-feira,FH,0.0,0.412841047489111,0.3930401732771187,0.35555555555555557,0.35,0.35555555555555557,0.0,-0.35555555555555557,0.35555555555555557,0.4158947226387187,0.4329854784673,0.2738856829113885,0.4128410474891109,0.3930401732771187,0.4128410474891109
2025-08-21 01:39:00,quinta-feira,FH,0.0,0.38274017386759684,0.3537072055905248,0.3125,0.35,0.3125,0.0,-0.3125,0.3125,0.1816578483245149,0.6909483222978343,0.3475937633194788,0.3827401738675968,0.3537072055905247,0.3827401738675968
2025-08-21 14:18:00,quinta-feira,FT,0.0,0.7343392605822874,0.6243262985093428,0.8643670029771745,0.4846631273590861,0.8643670029771745,0.0,-0.8643670029771745,0.8643670029771745,0.0864197530864197,0.2547882707341367,0.2538742754747418,0.7004305191904192,0.6839362491806499,0.7004305191904192
2025-08-21 14:19:00,quinta-feira,FH,0.0,0.48527413977439027,0.30908132740983113,0.44272445820433437,0.3333333333333333,0.44272445820433437,0.0,-0.44272445820433437,0.44272445820433437,0.2927689594356261,0.7874021855831309,0.4944130758203784,0.4852741397743902,0.3090813274098311,0.4852741397743902
2025-08-21 14:21:00,quinta-feira,FH,0.0,0.7431460358118938,0.5778011772172527,0.8750218858920392,0.375,0.8750218858920392,0.0,-0.8750218858920392,0.8750218858920392,0.2927689594356261,0.4609952207795923,0.6557230962506623,0.7431460358118935,0.5778011772172525,0.7431460358118935
2025-08-21 15:13:00,quinta-feira,FH,0.0,0.6311421360015647,0.5829104120518318,0.4909090909090909,0.375,0.4909090909090909,0.0,-0.4909090909090909,0.4909090909090909,0.2927689594356261,0.2419587676990713,0.474225645901094,0.6311421360015645,0.5829104120518317,0.6311421360015645
2025-08-21 15:20:00,quinta-feira,FT,0.0,0.30122197588940264,0.3357513741062143,0.16666666666666666,0.35,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,0.5396825396825397,0.0119769053106272,0.7827189127078125,0.3012219758894026,0.3357513741062143,0.3012219758894026
2025-08-21 15:22:00,quinta-feira,FH,0.0,0.995,0.995,1.0,0.5,1.0,0.0,-1.0,1.0,0.1975308641975308,0.995,0.005,0.995,0.995,0.995
2025-08-21 16:20:00,quinta-feira,FH,0.0,0.2986098329200005,0.2289272943299079,0.16666666666666666,0.09433962264150944,0.16666666666666666,0.0,-0.16666666666666666,0.16666666666666666,0.2927689594356261,0.6389309677121916,0.5801942260115432,0.2986098329200005,0.2289272943299079,0.2986098329200005
2025-08-21 17:01:00,quinta-feira,FT,0.0,0.6226825921278589,0.5796746174042807,0.4909090909090909,0.375,0.4909090909090909,0.0,-0.4909090909090909,0.4909090909090909,0.2927689594356261,0.1443456796411727,0.5261971270317299,0.6226825921278588,0.5796746174042806,0.6226825921278588
2025-08-21 17:49:00,quinta-feira,FH,0.0,0.459665511946491,0.43545404395410253,0.44272445820433437,0.375,0.44272445820433437,0.0,-0.44272445820433437,0.44272445820433437,0.2927689594356261,0.577996383946563,0.4119805221092779,0.4596655119464909,0.4354540439541023,0.4596655119464909
2025-08-22 10:20:00,sexta-feira,FH,0.0,0.6169350406335187,0.5384033337852329,0.4909090909090909,0.375,0.375,0.0,-0.375,0.375,0.1816578483245149,0.2758294123713558,0.2891354763220484,0.6169350406335186,0.5384033337852326,0.5384033337852326
2025-08-22 10:24:00,sexta-feira,FH,0.0,0.5914765195307706,0.4513233724534659,0.4909090909090909,0.375,0.375,0.0,-0.375,0.375,0.4322769192272448,0.6971936824768505,0.1833647368198906,0.5914765195307705,0.4513233724534657,0.4513233724534657
2025-08-22 10:30:00,sexta-feira,FT,0.0,0.39896437604808754,0.3965646940710685,0.31274465572445187,0.35,0.35,0.0,-0.35,0.35,0.2927689594356261,0.4868146602505995,0.1936221300877206,0.3989643760480875,0.3965646940710684,0.3965646940710684
2025-08-22 10:32:00,sexta-feira,FH,0.0,0.3568712638895034,0.3876783540093767,0.3076013429755943,0.35,0.35,0.0,-0.35,0.35,0.2681282177145025,0.5223916640315476,0.2744988209550019,0.3568712638895033,0.3876783540093767,0.3876783540093767
2025-08-22 10:48:00,sexta-feira,FH,0.0,0.48423849068889524,0.5308358249684918,0.44272445820433437,0.375,0.375,0.0,-0.375,0.375,0.1816578483245149,0.178494047535124,0.4103742388086974,0.4842384906888952,0.5308358249684917,0.5308358249684917
2025-08-22 11:15:00,sexta-feira,FT,0.0,0.32646023091953624,0.4188154253564152,0.3,0.375,0.375,0.0,-0.375,0.375,0.1816578483245149,0.4346272116795776,0.2241071465563483,0.3264602309195361,0.418815425356415,0.418815425356415
2025-08-22 11:42:00,sexta-feira,FH,0.0,0.507848469497729,0.4316335088778232,0.44272445820433437,0.375,0.375,0.0,-0.375,0.375,0.1816578483245149,0.7613136059599636,0.1838620732539354,0.5078484694977289,0.4316335088778232,0.4316335088778232
